NCDS,Length,rawseq.p1,avsims.p1,sdsims.p1,z.score.p1,rawseq.m1,avsims.m1,sdsims.m1,z.score.m1,rawseq.01,avsims.01,sdsims.01,z.score.01,prod.type
S1017,85,0.023529412,0.030411765,0.017721584,-0.388359919,0.047058824,0.029788235,0.017382962,0.993535442,0.011764706,0.03022353,0.017175545,-1.07471543,5'
S1018,1106,0.012658228,0.01596745,0.003530118,-0.937425312,0.00994575,0.015997288,0.003504567,-1.726757391,0.018083183,0.015863472,0.003500739,0.634069337,3'PT
S1019,156,0.006410256,0.012839744,0.008796016,-0.730954489,0,0.012019231,0.008335961,-1.441852973,0.012820513,0.012057692,0.008515281,0.089582571,intra
S1020,74,0,0.0185,0.014865166,-1.244520244,0.027027027,0.018716216,0.014465905,0.574510245,0.013513514,0.017702703,0.014573703,-0.287448491,3'
S1021,116,0.00862069,0.026112069,0.01474386,-1.186350073,0.00862069,0.026525862,0.014112021,-1.268788659,0.034482759,0.026974138,0.014324671,0.52417406,inter
S1023,86,0,0.026081395,0.016220396,-1.607938229,0.023255814,0.026732558,0.015941171,-0.218098415,0.034883721,0.025430233,0.015832261,0.597102877,5'
S1025,131,0.007633588,0.013992367,0.00976009,-0.651508208,0.007633588,0.013725191,0.010066312,-0.605147469,0.030534351,0.013801527,0.009855322,1.697846546,inter
S1026,91,0.010989011,0.009901099,0.009388558,0.115876377,0.010989011,0.010637363,0.010201673,0.034469676,0,0.010230769,0.009933094,-1.029968053,inter
S1028,76,0.013157895,0.024736842,0.016099463,-0.719213246,0,0.023855263,0.016951182,-1.407292021,0.013157895,0.025092105,0.016465342,-0.724807901,inter
S1030,97,0.010309278,0.013927835,0.011193892,-0.323261738,0.010309278,0.013793814,0.011465999,-0.303901689,0.010309278,0.01327835,0.011066079,-0.268303936,5'
S1031,207,0.043478261,0.027280193,0.010456539,1.549084954,0.009661836,0.027275362,0.010483641,-1.680096277,0.024154589,0.027304348,0.011094474,-0.283903378,5'
S1032,82,0.012195122,0.023195122,0.015512339,-0.70911292,0,0.022512195,0.015211379,-1.47995753,0.036585366,0.023219512,0.016291189,0.820434537,intra
S1033,64,0.015625,0.019171875,0.015753282,-0.225151497,0,0.019421875,0.016350695,-1.187831773,0.03125,0.020109375,0.017510369,0.636230181,intra
S1034,65,0.015384615,0.020753846,0.017120785,-0.313608924,0.015384615,0.021646154,0.016138832,-0.387979683,0.015384615,0.022246154,0.0174761,-0.392624152,5'
S1035,133,0.015037594,0.017616541,0.010826609,-0.238204529,0.015037594,0.017736842,0.011004861,-0.245277794,0.015037594,0.017413534,0.010880814,-0.21836048,5'
S1036,109,0.009174312,0.020633028,0.013317316,-0.860437314,0.009174312,0.020577982,0.012817479,-0.88969679,0,0.021550459,0.012689477,-1.698293731,5'
S1037,105,0.019047619,0.017057143,0.012087849,0.164667506,0.00952381,0.017619048,0.012013187,-0.673862658,0.00952381,0.018104762,0.012384212,-0.6928945,5'
S1039,61,0,0.012245902,0.012966546,-0.944422811,0.016393443,0.011409836,0.01307597,0.381127137,0,0.012442623,0.013293622,-0.935984405,5'
S1040,79,0.012658228,0.016177215,0.013311147,-0.264363941,0.012658228,0.016126582,0.013384495,-0.259132267,0,0.016240506,0.013680723,-1.18710883,intra
S1041,236,0.021186441,0.022105932,0.009100333,-0.101039297,0.012711864,0.021699153,0.009041336,-0.994022161,0.008474576,0.022152542,0.008969145,-1.525002184,5'
S1043,98,0.010204082,0.0195,0.012909997,-0.720055792,0.040816327,0.019469388,0.013222912,1.614390183,0.010204082,0.020061225,0.013601014,-0.724735884,5'
S1044,285,0.028070175,0.019554386,0.007680494,1.108755291,0.014035088,0.019905263,0.007895231,-0.743508993,0.007017544,0.019975439,0.008004273,-1.618872153,5'
S1045,91,0.021978022,0.032956044,0.017373409,-0.631886458,0.010989011,0.031813187,0.017850341,-1.166598235,0.021978022,0.03178022,0.017537315,-0.558933792,inter
S1046,76,0.013157895,0.023013158,0.015950215,-0.617876487,0.039473684,0.021236842,0.015301429,1.191839177,0.026315789,0.021947368,0.015774188,0.276934745,5'
S1047,79,0,0.017987342,0.013848795,-1.298838025,0,0.017708861,0.014112886,-1.25480086,0,0.019050633,0.014260853,-1.335869091,5'
S1048,919,0.011969532,0.016879217,0.004083051,-1.202454817,0,0.016805223,0.004089578,-4.109280014,0.018498368,0.016968444,0.004015039,0.381048336,5'
S1049,765,0.007843137,0.020942484,0.005047083,-2.595429019,0.030065359,0.020854902,0.005085794,1.81101652,0.015686275,0.021137255,0.005100439,-1.068727563,inter
S1050,102,0,0.021833333,0.014062831,-1.552556054,0.019607843,0.023264706,0.013899046,-0.263101728,0.019607843,0.02295098,0.013881203,-0.240839184,inter
S1051,334,0.020958084,0.020814371,0.007551833,0.019030159,0.002994012,0.020541916,0.007367785,-2.381706818,0.017964072,0.020928144,0.007620557,-0.388957401,3'PT
S1053,148,0,0.020716216,0.011290936,-1.834765257,0.027027027,0.019831081,0.010617452,0.677746958,0.033783784,0.020689189,0.01110013,1.179679449,5'
S1054,422,0.011848341,0.014848341,0.005644049,-0.531533342,0.009478673,0.015267772,0.005615847,-1.030850542,0.011848341,0.014843602,0.005810432,-0.515497046,3'PT
S1055,65,0.030769231,0.015738461,0.014541224,1.033666068,0.015384615,0.014276923,0.014231157,0.077835696,0,0.014953846,0.014167753,-1.05548467,inter
S1056,76,0,0.016131579,0.013712079,-1.176450231,0.013157895,0.015723684,0.013649063,-0.187982807,0.026315789,0.016736842,0.014528814,0.659306884,5'
S1057,710,0.012676056,0.019150704,0.005083633,-1.273626267,0.015492958,0.019483099,0.005070436,-0.786942234,0.01971831,0.01944507,0.004912754,0.055618416,3'PT
S1058,66,0.045454545,0.023787879,0.01834877,1.180823921,0.015151515,0.022712121,0.017794991,-0.424872712,0.015151515,0.023742424,0.01804831,-0.475995212,5'
S1059,218,0.004587156,0.01953211,0.008587838,-1.740246335,0.009174312,0.019692661,0.008726176,-1.20537888,0.004587156,0.019660551,0.009186018,-1.640906265,inter
S1060,59,0.016949153,0.013169492,0.013747935,0.274925739,0,0.013694915,0.014360383,-0.953659516,0.050847458,0.014627119,0.014921089,2.427459478,intra
S1061,59,0.016949153,0.017288136,0.01577698,-0.02148591,0.033898305,0.017847458,0.016124837,0.995411436,0,0.018033898,0.016282013,-1.107596377,inter
S1062,109,0,0.020899083,0.013189275,-1.584551296,0.018348624,0.020321101,0.012674782,-0.155622174,0.018348624,0.020880734,0.012980357,-0.19507245,5'
S1063,90,0.022222222,0.029022222,0.016791164,-0.404974912,0.033333333,0.028911111,0.017476863,0.253032937,0,0.030822222,0.016994056,-1.813706052,5'
S1064,417,0,0.019357314,0.006632968,-2.918348821,0.019184652,0.019426858,0.006468633,-0.037443223,0.007194245,0.019719424,0.006468843,-1.93623172,5'
S1065,131,0.022900763,0.021969466,0.011795075,0.078956455,0.007633588,0.022389313,0.01254143,-1.176558425,0,0.021358779,0.011864304,-1.800255558,5'
S1066,112,0.053571429,0.018723214,0.012168593,2.86378342,0.017857143,0.018178571,0.011846651,-0.02713242,0.008928571,0.019098214,0.01254982,-0.810341758,5'
S1067,90,0,0.019055555,0.013758536,-1.38499874,0.011111111,0.019722222,0.014089585,-0.611168521,0.022222222,0.019144444,0.014132918,0.217773693,5'
S1068,132,0.03030303,0.022560606,0.012411764,0.623797211,0.007575758,0.022613636,0.012437794,-1.209047085,0.007575758,0.022287879,0.012014567,-1.224523636,inter
S1069,190,0.010526316,0.020384211,0.009742242,-1.011871253,0.021052632,0.020342105,0.009804523,0.072469275,0,0.019642105,0.009440576,-2.080604638,5'
S1071,121,0.008264463,0.017090909,0.010450461,-0.84459872,0.041322314,0.016132231,0.010786309,2.335375509,0.024793388,0.017024793,0.011302299,0.687346374,inter
S1072,127,0.015748031,0.016637795,0.01049937,-0.084744524,0.007874016,0.016464567,0.010387911,-0.826975758,0.007874016,0.016874016,0.010375453,-0.867431964,5'
S1073,131,0.022900763,0.027419847,0.013174331,-0.343021927,0.007633588,0.027931298,0.013448603,-1.509280192,0.015267176,0.028137405,0.013656667,-0.942413597,5'
S1074,65,0.015384615,0.030861538,0.020198352,-0.766246844,0.030769231,0.031569231,0.021235235,-0.037673223,0.046153846,0.029692308,0.020028352,0.821911792,5'
S1075,143,0.013986014,0.024573427,0.012020568,-0.88077476,0.013986014,0.02513986,0.012525456,-0.890494227,0.013986014,0.024384615,0.012238549,-0.849659647,inter
S1076,96,0.041666667,0.015489583,0.011613878,2.253948517,0.020833333,0.016833333,0.012672525,0.315643467,0,0.01734375,0.01253564,-1.383555186,5'
S1077,622,0.022508039,0.022321544,0.005690745,0.032771708,0.032154341,0.021946946,0.00560846,1.819999607,0.006430868,0.022469454,0.005491499,-2.920620589,inter
S1078,210,0.019047619,0.018442857,0.008547709,0.070751328,0.004761905,0.018380952,0.008759554,-1.554764895,0.019047619,0.01832381,0.008765377,0.082575954,5'
S1079,113,0.026548673,0.020672567,0.012512358,0.469624235,0.017699115,0.020902655,0.012480527,-0.25668307,0.026548673,0.020699115,0.01242741,0.470698052,5'
S1080,73,0.02739726,0.019068493,0.014674062,0.567584273,0,0.018835616,0.015411054,-1.222214664,0,0.019534246,0.015605751,-1.251733822,intra
S1081,321,0.015576324,0.016909657,0.006823506,-0.195402956,0.009345794,0.01682243,0.006927487,-1.079271061,0.00623053,0.017314642,0.006851794,-1.617694942,5'
S1084,172,0.023255814,0.018058139,0.009927536,0.523561418,0.01744186,0.017837209,0.009578195,-0.041275947,0.01744186,0.01819186,0.009723663,-0.077131451,intra
S1085,57,0,0.013964912,0.014752405,-0.946619374,0.01754386,0.012754386,0.014243303,0.336261455,0,0.014929825,0.015025704,-0.993618969,3'
S1086,76,0.013157895,0.023631579,0.016674692,-0.628118577,0.013157895,0.022236842,0.015497784,-0.585822265,0.039473684,0.022802632,0.016483015,1.011407931,inter
S1087,129,0.015503876,0.016286822,0.010793687,-0.072537376,0.007751938,0.016124031,0.010229449,-0.81843049,0,0.016333333,0.010773472,-1.516069633,5'
S1088,307,0.009771987,0.017267101,0.007023339,-1.067172441,0.019543974,0.016775244,0.006895991,0.40149845,0.006514658,0.017830619,0.007001321,-1.616260879,3'
S1089,65,0,0.019953846,0.016031603,-1.244656981,0.015384615,0.019538461,0.016456824,-0.252408761,0.015384615,0.019769231,0.016901959,-0.259414648,5'
S1090,81,0,0.016666667,0.01340333,-1.243472127,0.012345679,0.016,0.013155649,-0.277775801,0.024691358,0.017185185,0.013085601,0.573620781,inter
S1091,148,0.006756757,0.018695946,0.010110217,-1.180903351,0.033783784,0.0175,0.01004944,1.620367342,0.013513514,0.018412162,0.010493195,-0.466840495,5'
S1092,79,0.025316456,0.028164557,0.017162117,-0.16595279,0.025316456,0.027240507,0.017470192,-0.110133332,0.025316456,0.028683544,0.017398195,-0.193530909,inter
S1093,155,0.006451613,0.019819355,0.010385709,-1.287128501,0.019354839,0.019974194,0.010433675,-0.059361132,0.025806452,0.020148387,0.010672707,0.530143378,5'
S1094,131,0.030534351,0.018969466,0.011622355,0.995055244,0.015267176,0.018954199,0.011275749,-0.326986919,0.007633588,0.019442748,0.011250062,-1.049697358,5'
S1095,107,0.018691589,0.020149533,0.012819574,-0.113727935,0.009345794,0.02111215,0.013354879,-0.881052977,0.009345794,0.020747664,0.013116015,-0.869309005,5'
S1096,165,0.012121212,0.021115151,0.010934313,-0.822542734,0,0.020357576,0.010418381,-1.954005659,0.018181818,0.020787879,0.010324402,-0.252417582,intra
S1097,120,0.016666667,0.020275,0.012155356,-0.296851277,0.025,0.02,0.012276248,0.407290573,0.016666667,0.020275,0.012659589,-0.285027654,3'
S1098,101,0.069306931,0.027495049,0.015572419,2.684996015,0,0.02740594,0.015880981,-1.72570833,0,0.027643564,0.01545053,-1.789166114,inter
S1099,83,0.012048193,0.029012048,0.017407965,-0.974488128,0.048192771,0.028204819,0.016921993,1.181181882,0.024096386,0.029289157,0.017473379,-0.297181834,5'
S1100,79,0.050632911,0.018582279,0.014698401,2.180552302,0,0.017822785,0.014156782,-1.258957342,0.025316456,0.018139241,0.014325579,0.501007005,inter
S1101,207,0.019323671,0.022724638,0.010108934,-0.336431773,0.014492754,0.023676328,0.009949158,-0.923050386,0.028985507,0.02389372,0.009993537,0.509508016,5'
S1102,1186,0.008431703,0.016607926,0.00345226,-2.36836785,0.001686341,0.01632715,0.003422272,-4.278095956,0.02698145,0.016607926,0.003400335,3.050735899,inter
S1103,92,0.02173913,0.016706522,0.013089056,0.384489798,0.02173913,0.016543478,0.012435205,0.417817966,0,0.016728261,0.012777454,-1.309201385,intra
S1104,102,0.039215686,0.017745098,0.012344712,1.739253852,0.029411765,0.018117647,0.012889919,0.876197763,0,0.018284314,0.012716625,-1.437827534,5'
S1106,84,0.011904762,0.018238095,0.014037357,-0.451177056,0.035714286,0.017178572,0.013468864,1.376189893,0.011904762,0.018607143,0.013828909,-0.484664488,5'
S1107,153,0.019607843,0.023058824,0.011877669,-0.290543595,0.019607843,0.023071895,0.010948261,-0.316402081,0.013071895,0.02324183,0.011459248,-0.887487121,inter
S1108,95,0.021052632,0.014989474,0.0119904,0.505667709,0.010526316,0.016347369,0.012634349,-0.460732294,0.031578947,0.015178948,0.011711556,1.400326293,3'
S1109,117,0.025641026,0.019615385,0.011586834,0.520042093,0.025641026,0.01940171,0.011790545,0.529179658,0.008547009,0.020435898,0.011941584,-0.995587208,5'
S1110,372,0.008064516,0.016564516,0.006417616,-1.32447932,0.024193548,0.016139785,0.00618003,1.30319152,0.01344086,0.016518817,0.006317775,-0.48719,inter
S1111,395,0.007594937,0.017260759,0.006207897,-1.557020463,0.02278481,0.017483544,0.006156157,0.86113233,0.017721519,0.017027848,0.005991247,0.115780713,5'
S1112,300,0.013333333,0.020723333,0.007889172,-0.93672704,0.016666667,0.021353333,0.008376873,-0.559476855,0.013333333,0.0212,0.007788781,-1.009999768,5'
S1113,415,0.004819277,0.020510843,0.006507429,-2.411331077,0.024096386,0.020626506,0.006615736,0.52448886,0.014457831,0.020886747,0.006578459,-0.977267833,inter
S1114,1796,0.012249443,0.015616927,0.002802778,-1.201480627,0.018930958,0.01585245,0.002831061,1.087404338,0.008908686,0.015747216,0.002719312,-2.514801435,3'MT
S1115,92,0.032608696,0.026684783,0.015524902,0.381574942,0.054347826,0.027532609,0.015897274,1.686780893,0.010869565,0.026663043,0.015974752,-0.988652503,5'
S1116,530,0.020754717,0.018715094,0.005541862,0.368039243,0.028301887,0.018633962,0.005666551,1.706139127,0.001886792,0.018569811,0.005828503,-2.862316505,3'PT
S1117,62,0.016129032,0.015435484,0.014992324,0.046260215,0,0.015790323,0.014653334,-1.07759251,0.032258065,0.014354839,0.014450593,1.238926736,intra
S1118,78,0.025641026,0.028807692,0.01805816,-0.175359305,0.012820513,0.027782051,0.017769397,-0.841983443,0.025641026,0.029064103,0.01787372,-0.191514503,5'
S1119,105,0.019047619,0.015666667,0.011572316,0.292158642,0.00952381,0.016257143,0.011790629,-0.571074976,0.00952381,0.016342857,0.011383932,-0.599006346,5'
S1120,130,0.023076923,0.019607692,0.011034257,0.314405466,0.023076923,0.019376923,0.011429865,0.323713345,0,0.019369231,0.011807209,-1.640458059,5'
S1121,80,0.0125,0.0185625,0.014125841,-0.429177988,0.0125,0.019225,0.014185401,-0.47407895,0.0125,0.019175,0.014854799,-0.449349749,5'
S1122,67,0,0.030537313,0.019111027,-1.597889709,0.029850746,0.028701492,0.019280554,0.059606877,0,0.029522388,0.019003565,-1.553518418,5'
S1123,1144,0.018356643,0.019981643,0.003914207,-0.41515437,0.001748252,0.019924825,0.00380305,-4.77947308,0.021853147,0.01991958,0.003847985,0.502488147,5'
S1124,90,0.044444444,0.0276,0.016374913,1.028673828,0.033333333,0.027711111,0.016078734,0.349668206,0.011111111,0.027911111,0.016420553,-1.023108024,5'
S1125,106,0.018867925,0.022537736,0.01401153,-0.261913652,0.009433962,0.022103774,0.013584331,-0.932678401,0.009433962,0.022490566,0.013350128,-0.978013371,5'
S1126,90,0.022222222,0.024344444,0.015833039,-0.134037581,0,0.023911111,0.014976165,-1.596611074,0.022222222,0.024055555,0.015546556,-0.117925371,5'
S1127,560,0.019642857,0.019264286,0.005399298,0.07011491,0.003571429,0.019469643,0.005548155,-2.8654954,0.014285714,0.019417857,0.005550609,-0.924608934,5'
S1128,47,0,0.018446809,0.018549373,-0.994470715,0.021276596,0.018,0.018265942,0.179382808,0,0.018851064,0.019123053,-0.985776873,3'
S1129,343,0.023323615,0.021985423,0.007647826,0.174976838,0.017492711,0.021481049,0.007535897,-0.529245319,0.026239067,0.021239067,0.007293312,0.685559575,inter
S1130,144,0.027777778,0.018465278,0.010588955,0.87945414,0.013888889,0.019486111,0.011073955,-0.505440213,0.020833333,0.019361111,0.011192527,0.131536162,5'
S1131,131,0.022900763,0.020847328,0.012009538,0.170983649,0.007633588,0.021603053,0.011675745,-1.196451736,0.015267176,0.020679389,0.011827676,-0.457588897,5'
S1132,125,0,0.018752,0.012015776,-1.560614967,0.016,0.019368,0.011592712,-0.290527364,0.016,0.018368,0.012001692,-0.197305509,5'
S1133,596,0.016778523,0.023573826,0.005853197,-1.16095573,0.020134228,0.023352349,0.005988785,-0.537357906,0.025167785,0.023456376,0.00577714,0.296238143,5'
S1134,834,0.016786571,0.020106715,0.004554156,-0.729036011,0.028776978,0.020218225,0.004677208,1.829885069,0.003597122,0.020221823,0.004604617,-3.610441805,3'PT
S1135,198,0.01010101,0.023277778,0.010226767,-1.288458811,0.02020202,0.023388889,0.010187643,-0.312817059,0.01010101,0.024025252,0.010296229,-1.35236337,5'
S1137,174,0.005747126,0.013454023,0.008026803,-0.960145223,0.017241379,0.013241379,0.008191653,0.488301932,0.017241379,0.01362069,0.008546252,0.423658161,3'
S1138,144,0.013888889,0.016861111,0.010265103,-0.289546229,0.020833333,0.017673611,0.010398635,0.303859291,0.006944444,0.018,0.010668023,-1.036326613,3'
S1139,109,0.036697248,0.025834863,0.014077408,0.771618258,0.018348624,0.025779817,0.013914139,-0.534074941,0.009174312,0.025917431,0.013745004,-1.218123978,5'
S1140,66,0.015151515,0.030727273,0.020094902,-0.775109898,0.03030303,0.032939394,0.020516503,-0.128499665,0.060606061,0.032651515,0.020309654,1.376416658,inter
S1141,101,0.00990099,0.027673267,0.01498051,-1.186359975,0.02970297,0.028188119,0.0153577,0.098637912,0.03960396,0.028148515,0.015893874,0.72074596,5'
S1142,197,0.015228426,0.018187817,0.009412856,-0.31439886,0.010152284,0.017807107,0.009345239,-0.819114702,0.020304569,0.018025381,0.009069962,0.251289728,5'
S1143,139,0.014388489,0.01905036,0.010686062,-0.436257111,0.007194245,0.018589928,0.010951477,-1.040561289,0,0.019309353,0.010768283,-1.793169099,5'
S1144,729,0.012345679,0.015740741,0.004253947,-0.798096806,0.017832647,0.016013717,0.004418649,0.411648321,0.009602195,0.016124828,0.004541676,-1.43617332,3'MT
S1145,89,0,0.007325843,0.008685135,-0.843492073,0.011235955,0.008247191,0.009400298,0.317943541,0,0.007550562,0.008710706,-0.866813943,5'
S1146,449,0.026726058,0.019804009,0.006120423,1.130975661,0.002227171,0.019467706,0.006083636,-2.833919326,0.017817372,0.019556793,0.00627453,-0.277219284,inter
S1147,171,0.011695906,0.017789474,0.009460052,-0.644136771,0.01754386,0.01751462,0.009465007,0.003089292,0.005847953,0.018017544,0.009314554,-1.306513509,3'
S1148,336,0.020833333,0.019324405,0.007138953,0.211365499,0.008928571,0.019333333,0.006970559,-1.492672506,0.026785714,0.019529762,0.007270757,0.997963742,5'
S1149,441,0.020408163,0.01769161,0.00584288,0.464933882,0.013605442,0.017907029,0.005843583,-0.736121594,0.002267574,0.017759637,0.005950669,-2.603415224,5'
